"ピクセル128"
"ライン　128"
-3.5362E+2,-3.5118E+2,-3.5057E+2,-3.5484E+2,-3.5667E+2,-3.5545E+2,-3.5118E+2,-3.5545E+2,-3.4996E+2,-3.5118E+2,-3.4996E+2,-3.4935E+2,-3.4691E+2,-3.4752E+2,-3.5240E+2,-3.6705E+2,-3.6827E+2,-3.7986E+2,-3.7559E+2,-3.7010E+2,-3.7498E+2,-3.7010E+2,-3.6522E+2,-3.6583E+2,-3.6338E+2,-3.5423E+2,-3.5545E+2,-3.5240E+2,-3.5301E+2,-3.4630E+2,-3.5118E+2,-3.4325E+2,-3.3837E+2,-3.4325E+2,-3.4386E+2,-3.4752E+2,-3.5057E+2,-3.4935E+2,-3.5240E+2,-3.4020E+2,-3.3959E+2,-3.4325E+2,-3.4264E+2,-3.4142E+2,-3.3837E+2,-3.4447E+2,-3.4264E+2,-3.3776E+2,-3.4264E+2,-3.4264E+2,-3.4508E+2,-3.4874E+2,-3.4874E+2,-3.5423E+2,-3.5057E+2,-3.5850E+2,-3.6338E+2,-3.6888E+2,-3.8169E+2,-3.6399E+2,-3.6461E+2,-3.5728E+2,-3.4935E+2,-3.5057E+2,-3.4264E+2,-3.4203E+2,-3.4264E+2,-3.4630E+2,-3.4020E+2,-3.4203E+2,-3.4508E+2,-3.4508E+2,-3.3715E+2,-3.4264E+2,-3.4630E+2,-3.4569E+2,-3.4935E+2,-3.4264E+2,-3.3531E+2,-3.4142E+2,-3.4325E+2,-3.4813E+2,-3.4325E+2,-3.4142E+2,-3.4630E+2,-3.4447E+2,-3.5301E+2,-3.5606E+2,-3.4874E+2,-3.5179E+2,-3.4752E+2,-3.5179E+2,-3.4874E+2,-3.4996E+2,-3.4508E+2,-3.4569E+2,-3.3959E+2,-3.4447E+2,-3.4813E+2,-3.4813E+2,-3.5118E+2,-3.5057E+2,-3.4935E+2,-3.5301E+2,-3.5118E+2,-3.5057E+2,-3.3898E+2,-3.4447E+2,-3.4569E+2,-3.4752E+2,-3.5362E+2,-3.4874E+2,-3.5118E+2,-3.5423E+2,-3.5240E+2,-3.5484E+2,-3.4386E+2,-3.5240E+2,-3.5789E+2,-3.5728E+2,-3.5789E+2,-3.5484E+2,-3.5362E+2,-3.5362E+2,-3.5728E+2,-3.7193E+2,-3.1213E+2,-3.6583E+2,
-3.4752E+2,-3.5362E+2,-3.5057E+2,-3.4874E+2,-3.5484E+2,-3.5240E+2,-3.5362E+2,-3.6277E+2,-3.7071E+2,-3.6338E+2,-3.6094E+2,-3.5484E+2,-3.4874E+2,-3.5118E+2,-3.4691E+2,-3.5118E+2,-3.5423E+2,-3.4874E+2,-3.5240E+2,-3.5179E+2,-3.5057E+2,-3.4996E+2,-3.4813E+2,-3.5118E+2,-3.5301E+2,-3.5057E+2,-3.5118E+2,-3.5301E+2,-3.5667E+2,-3.5423E+2,-3.5789E+2,-3.5301E+2,-3.5484E+2,-3.5728E+2,-3.5240E+2,-3.5057E+2,-3.5118E+2,-3.4569E+2,-3.5301E+2,-3.5301E+2,-3.5423E+2,-3.5179E+2,-3.5667E+2,-3.5423E+2,-3.5484E+2,-3.5545E+2,-3.5118E+2,-3.5667E+2,-3.5606E+2,-3.5667E+2,-3.6338E+2,-3.7071E+2,-3.6949E+2,-3.6705E+2,-3.5667E+2,-3.6033E+2,-3.6522E+2,-3.6522E+2,-3.6888E+2,-3.6583E+2,-3.6338E+2,-3.6461E+2,-3.5850E+2,-3.6583E+2,-3.6461E+2,-3.5301E+2,-3.5850E+2,-3.6155E+2,-3.6094E+2,-3.6399E+2,-3.6522E+2,-3.6583E+2,-3.6644E+2,-3.5911E+2,-3.5728E+2,-3.5057E+2,-3.5484E+2,-3.5911E+2,-3.4813E+2,-3.4935E+2,-3.4874E+2,-3.4691E+2,-3.4508E+2,-3.4081E+2,-3.4752E+2,-3.4813E+2,-3.4874E+2,-3.5484E+2,-3.5118E+2,-3.5240E+2,-3.5240E+2,-3.5362E+2,-3.4935E+2,-3.5118E+2,-3.5057E+2,-3.5179E+2,-3.5118E+2,-3.5301E+2,-3.4996E+2,-3.5728E+2,-3.5484E+2,-3.5728E+2,-3.5789E+2,-3.5606E+2,-3.6216E+2,-3.5484E+2,-3.5423E+2,-3.5301E+2,-3.4996E+2,-3.4935E+2,-3.5118E+2,-3.5057E+2,-3.5301E+2,-3.6399E+2,-3.5911E+2,-3.5545E+2,-3.5484E+2,-3.5789E+2,-3.6522E+2,-3.6644E+2,-3.6644E+2,-3.5789E+2,-3.5484E+2,-3.4813E+2,-3.4508E+2,-3.5789E+2,-3.6522E+2,-3.8352E+2,
-3.5667E+2,-3.5240E+2,-3.5240E+2,-3.4752E+2,-3.5240E+2,-3.4630E+2,-3.5545E+2,-3.5911E+2,-3.6094E+2,-3.6094E+2,-3.5667E+2,-3.5484E+2,-3.4935E+2,-3.5240E+2,-3.4935E+2,-3.4508E+2,-3.5240E+2,-3.5484E+2,-3.5789E+2,-3.5423E+2,-3.4325E+2,-3.4935E+2,-3.4630E+2,-3.4142E+2,-3.3837E+2,-3.4081E+2,-3.3959E+2,-3.3654E+2,-3.4569E+2,-3.4752E+2,-3.4691E+2,-3.4630E+2,-3.4569E+2,-3.4874E+2,-3.5057E+2,-3.4996E+2,-3.4935E+2,-3.4569E+2,-3.5118E+2,-3.4508E+2,-3.4508E+2,-3.4691E+2,-3.4874E+2,-3.4752E+2,-3.4325E+2,-3.4874E+2,-3.4752E+2,-3.5423E+2,-3.4813E+2,-3.5118E+2,-3.5179E+2,-3.5789E+2,-3.5667E+2,-3.5240E+2,-3.5545E+2,-3.5423E+2,-3.5789E+2,-3.5789E+2,-3.6033E+2,-3.5179E+2,-3.4813E+2,-3.5484E+2,-3.5850E+2,-3.6216E+2,-3.6338E+2,-3.6522E+2,-3.5972E+2,-3.5545E+2,-3.5057E+2,-3.5179E+2,-3.5362E+2,-3.5850E+2,-3.6399E+2,-3.6155E+2,-3.6338E+2,-3.5484E+2,-3.5301E+2,-3.4996E+2,-3.4874E+2,-3.5362E+2,-3.5118E+2,-3.5240E+2,-3.5118E+2,-3.5240E+2,-3.4874E+2,-3.4996E+2,-3.5240E+2,-3.5240E+2,-3.4996E+2,-3.4874E+2,-3.4569E+2,-3.4874E+2,-3.5301E+2,-3.4569E+2,-3.5301E+2,-3.4996E+2,-3.4996E+2,-3.5301E+2,-3.4325E+2,-3.4813E+2,-3.4508E+2,-3.4447E+2,-3.4874E+2,-3.4447E+2,-3.5118E+2,-3.4752E+2,-3.4935E+2,-3.5362E+2,-3.5179E+2,-3.5789E+2,-3.4996E+2,-3.5118E+2,-3.5667E+2,-3.5301E+2,-3.5118E+2,-3.5240E+2,-3.4813E+2,-3.5728E+2,-3.5484E+2,-3.5362E+2,-3.5850E+2,-3.5423E+2,-3.4996E+2,-3.5118E+2,-3.4874E+2,-3.5606E+2,-3.6522E+2,-4.3478E+2,
-3.4813E+2,-3.4142E+2,-3.4569E+2,-3.4447E+2,-3.4142E+2,-3.4325E+2,-3.4264E+2,-3.4813E+2,-3.4996E+2,-3.5545E+2,-3.5911E+2,-3.5606E+2,-3.5301E+2,-3.4569E+2,-3.4813E+2,-3.4813E+2,-3.4813E+2,-3.4325E+2,-3.4386E+2,-3.4508E+2,-3.4630E+2,-3.5057E+2,-3.5057E+2,-3.4325E+2,-3.4325E+2,-3.4081E+2,-3.4996E+2,-3.5423E+2,-3.5728E+2,-3.5850E+2,-3.5667E+2,-3.5362E+2,-3.5179E+2,-3.5057E+2,-3.4874E+2,-3.5240E+2,-3.5179E+2,-3.5484E+2,-3.5057E+2,-3.5667E+2,-3.4813E+2,-3.4386E+2,-3.4630E+2,-3.4691E+2,-3.5301E+2,-3.4752E+2,-3.5240E+2,-3.5545E+2,-3.5972E+2,-3.5606E+2,-3.6033E+2,-3.5484E+2,-3.5667E+2,-3.5362E+2,-3.5423E+2,-3.5240E+2,-3.4996E+2,-3.5789E+2,-3.5667E+2,-3.5850E+2,-3.5667E+2,-3.4874E+2,-3.5240E+2,-3.5362E+2,-3.5667E+2,-3.6338E+2,-3.5484E+2,-3.5423E+2,-3.5362E+2,-3.5850E+2,-3.6766E+2,-3.6827E+2,-3.7498E+2,-3.6644E+2,-3.5972E+2,-3.5606E+2,-3.5240E+2,-3.5240E+2,-3.4630E+2,-3.4569E+2,-3.4508E+2,-3.4569E+2,-3.4447E+2,-3.4325E+2,-3.4386E+2,-3.4752E+2,-3.5423E+2,-3.5606E+2,-3.5118E+2,-3.4935E+2,-3.4935E+2,-3.4935E+2,-3.5301E+2,-3.5545E+2,-3.4996E+2,-3.5423E+2,-3.5545E+2,-3.6583E+2,-3.5667E+2,-3.5362E+2,-3.5545E+2,-3.4996E+2,-3.5667E+2,-3.5240E+2,-3.5728E+2,-3.6338E+2,-3.5301E+2,-3.5911E+2,-3.5240E+2,-3.5667E+2,-3.6033E+2,-3.5911E+2,-3.6461E+2,-3.5240E+2,-3.5179E+2,-3.5667E+2,-3.5423E+2,-3.5423E+2,-3.5728E+2,-3.5911E+2,-3.6338E+2,-3.5972E+2,-3.5423E+2,-3.5789E+2,-3.6033E+2,-3.7254E+2,-3.6033E+2,-3.8596E+2,
-3.4630E+2,-3.4508E+2,-3.4813E+2,-3.4752E+2,-3.3898E+2,-3.5118E+2,-3.5057E+2,-3.5667E+2,-3.5301E+2,-3.5118E+2,-3.4935E+2,-3.4386E+2,-3.4142E+2,-3.4630E+2,-3.5728E+2,-3.5789E+2,-3.5057E+2,-3.4996E+2,-3.4996E+2,-3.4264E+2,-3.4264E+2,-3.4325E+2,-3.4325E+2,-3.4691E+2,-3.4142E+2,-3.4447E+2,-3.4630E+2,-3.5362E+2,-3.6033E+2,-3.5484E+2,-3.4874E+2,-3.4325E+2,-3.4203E+2,-3.5240E+2,-3.4325E+2,-3.4813E+2,-3.4996E+2,-3.4813E+2,-3.4874E+2,-3.4813E+2,-3.4630E+2,-3.4325E+2,-3.4691E+2,-3.4569E+2,-3.4508E+2,-3.4752E+2,-3.5301E+2,-3.4630E+2,-3.4996E+2,-3.5301E+2,-3.4996E+2,-3.5606E+2,-3.5728E+2,-3.5423E+2,-3.6155E+2,-3.5728E+2,-3.5179E+2,-3.4996E+2,-3.4630E+2,-3.5179E+2,-3.5301E+2,-3.5301E+2,-3.5484E+2,-3.5484E+2,-3.5362E+2,-3.5057E+2,-3.5240E+2,-3.5484E+2,-3.6216E+2,-3.5911E+2,-3.5850E+2,-3.6705E+2,-3.6338E+2,-3.5118E+2,-3.4874E+2,-3.4569E+2,-3.4508E+2,-3.5545E+2,-3.5240E+2,-3.4508E+2,-3.4142E+2,-3.4325E+2,-3.4203E+2,-3.5301E+2,-3.5118E+2,-3.5179E+2,-3.6216E+2,-3.6216E+2,-3.6949E+2,-3.6277E+2,-3.5972E+2,-3.5301E+2,-3.4386E+2,-3.4386E+2,-3.5179E+2,-3.4935E+2,-3.5484E+2,-3.5545E+2,-3.5545E+2,-3.5179E+2,-3.5789E+2,-3.5118E+2,-3.4813E+2,-3.4874E+2,-3.5057E+2,-3.5179E+2,-3.4996E+2,-3.4996E+2,-3.5301E+2,-3.5240E+2,-3.4569E+2,-3.5179E+2,-3.5728E+2,-3.5484E+2,-3.5362E+2,-3.5484E+2,-3.5423E+2,-3.5972E+2,-3.6338E+2,-3.6644E+2,-3.5545E+2,-3.5484E+2,-3.5789E+2,-3.5240E+2,-3.5606E+2,-3.6766E+2,-3.7925E+2,-3.8169E+2,
-3.3837E+2,-3.3776E+2,-3.4447E+2,-3.4752E+2,-3.5972E+2,-3.5484E+2,-3.4813E+2,-3.5240E+2,-3.5484E+2,-3.5911E+2,-3.5118E+2,-3.5240E+2,-3.5606E+2,-3.6033E+2,-3.5911E+2,-3.5362E+2,-3.6094E+2,-3.5972E+2,-3.5789E+2,-3.4630E+2,-3.5118E+2,-3.5057E+2,-3.4996E+2,-3.5301E+2,-3.4569E+2,-3.4569E+2,-3.4996E+2,-3.4935E+2,-3.5911E+2,-3.5606E+2,-3.5301E+2,-3.5057E+2,-3.4325E+2,-3.5118E+2,-3.4630E+2,-3.5118E+2,-3.5362E+2,-3.5850E+2,-3.6705E+2,-3.6461E+2,-3.5484E+2,-3.5301E+2,-3.5179E+2,-3.4447E+2,-3.5789E+2,-3.6094E+2,-3.5728E+2,-3.6094E+2,-3.5423E+2,-3.5423E+2,-3.5484E+2,-3.5911E+2,-3.6583E+2,-3.6216E+2,-3.5301E+2,-3.5179E+2,-3.4874E+2,-3.5118E+2,-3.5179E+2,-3.5423E+2,-3.5667E+2,-3.5545E+2,-3.4447E+2,-3.4691E+2,-3.4691E+2,-3.5301E+2,-3.4935E+2,-3.4752E+2,-3.5118E+2,-3.5301E+2,-3.5362E+2,-3.5179E+2,-3.4996E+2,-3.6338E+2,-3.5606E+2,-3.4447E+2,-3.4569E+2,-3.4508E+2,-3.4264E+2,-3.4142E+2,-3.4569E+2,-3.4264E+2,-3.4142E+2,-3.4142E+2,-3.4569E+2,-3.4325E+2,-3.4752E+2,-3.5118E+2,-3.5606E+2,-3.5179E+2,-3.4935E+2,-3.4874E+2,-3.4386E+2,-3.3959E+2,-3.4569E+2,-3.4691E+2,-3.5301E+2,-3.4813E+2,-3.4691E+2,-3.4752E+2,-3.4630E+2,-3.5484E+2,-3.4752E+2,-3.4874E+2,-3.4508E+2,-3.4142E+2,-3.4508E+2,-3.4508E+2,-3.4325E+2,-3.4630E+2,-3.4874E+2,-3.5240E+2,-3.5667E+2,-3.5667E+2,-3.5545E+2,-3.5423E+2,-3.5057E+2,-3.4508E+2,-3.4813E+2,-3.4935E+2,-3.5545E+2,-3.4813E+2,-3.4447E+2,-3.4874E+2,-3.7742E+2,-3.5240E+2,-4.3478E+2,-4.3051E+2,
-3.3898E+2,-3.4264E+2,-3.4508E+2,-3.4264E+2,-3.5301E+2,-3.4996E+2,-3.4630E+2,-3.5179E+2,-3.4813E+2,-3.4081E+2,-3.3592E+2,-3.3837E+2,-3.4630E+2,-3.4386E+2,-3.5728E+2,-3.5240E+2,-3.5179E+2,-3.4935E+2,-3.4874E+2,-3.4874E+2,-3.4996E+2,-3.5362E+2,-3.5972E+2,-3.4874E+2,-3.4752E+2,-3.3959E+2,-3.4874E+2,-3.4935E+2,-3.4630E+2,-3.4630E+2,-3.4203E+2,-3.4691E+2,-3.5423E+2,-3.4569E+2,-3.4630E+2,-3.4325E+2,-3.4142E+2,-3.4203E+2,-3.4325E+2,-3.4569E+2,-3.4691E+2,-3.3959E+2,-3.5362E+2,-3.4508E+2,-3.5240E+2,-3.5789E+2,-3.5057E+2,-3.5301E+2,-3.4874E+2,-3.5667E+2,-3.5850E+2,-3.6644E+2,-3.6949E+2,-3.7193E+2,-3.6888E+2,-3.6399E+2,-3.5423E+2,-3.5057E+2,-3.4752E+2,-3.5301E+2,-3.5179E+2,-3.4874E+2,-3.4996E+2,-3.4935E+2,-3.4508E+2,-3.4752E+2,-3.4081E+2,-3.4508E+2,-3.4325E+2,-3.4691E+2,-3.4996E+2,-3.4325E+2,-3.4691E+2,-3.4752E+2,-3.4447E+2,-3.3959E+2,-3.4020E+2,-3.4264E+2,-3.3959E+2,-3.3776E+2,-3.3226E+2,-3.3715E+2,-3.4630E+2,-3.4569E+2,-3.4386E+2,-3.4020E+2,-3.4081E+2,-3.4386E+2,-3.4508E+2,-3.5057E+2,-3.4447E+2,-3.4203E+2,-3.4264E+2,-3.4630E+2,-3.5728E+2,-3.5972E+2,-3.6461E+2,-3.6277E+2,-3.5850E+2,-3.5301E+2,-3.4874E+2,-3.4569E+2,-3.4630E+2,-3.4325E+2,-3.4813E+2,-3.4813E+2,-3.4935E+2,-3.4691E+2,-3.4447E+2,-3.4874E+2,-3.4752E+2,-3.4264E+2,-3.5484E+2,-3.5484E+2,-3.5301E+2,-3.4752E+2,-3.3592E+2,-3.4081E+2,-3.5240E+2,-3.4569E+2,-3.4813E+2,-3.4264E+2,-3.4813E+2,-3.5057E+2,-3.5484E+2,-3.7803E+2,-4.0122E+2,-4.0000E+2,
-3.4203E+2,-3.3470E+2,-3.4264E+2,-3.4081E+2,-3.4630E+2,-3.4813E+2,-3.4874E+2,-3.5789E+2,-3.5850E+2,-3.5423E+2,-3.4996E+2,-3.5240E+2,-3.5179E+2,-3.5362E+2,-3.6155E+2,-3.7254E+2,-3.6216E+2,-3.5972E+2,-3.4569E+2,-3.4508E+2,-3.4386E+2,-3.4264E+2,-3.4508E+2,-3.3837E+2,-3.3776E+2,-3.4325E+2,-3.4081E+2,-3.4691E+2,-3.4508E+2,-3.4020E+2,-3.4264E+2,-3.3715E+2,-3.3776E+2,-3.3531E+2,-3.3165E+2,-3.3470E+2,-3.3898E+2,-3.3715E+2,-3.4508E+2,-3.4203E+2,-3.4508E+2,-3.4508E+2,-3.4813E+2,-3.5423E+2,-3.5423E+2,-3.4813E+2,-3.4874E+2,-3.5057E+2,-3.5484E+2,-3.5911E+2,-3.7376E+2,-3.9817E+2,-3.7620E+2,-3.7803E+2,-3.6888E+2,-3.6949E+2,-3.6461E+2,-3.5423E+2,-3.5118E+2,-3.4752E+2,-3.5484E+2,-3.4752E+2,-3.4508E+2,-3.4203E+2,-3.3898E+2,-3.3898E+2,-3.4325E+2,-3.3592E+2,-3.3898E+2,-3.4325E+2,-3.4569E+2,-3.4386E+2,-3.4081E+2,-3.4264E+2,-3.3592E+2,-3.3654E+2,-3.3837E+2,-3.4508E+2,-3.4935E+2,-3.4935E+2,-3.4508E+2,-3.5179E+2,-3.4996E+2,-3.4630E+2,-3.5118E+2,-3.4142E+2,-3.4325E+2,-3.4447E+2,-3.4325E+2,-3.3654E+2,-3.4752E+2,-3.4264E+2,-3.4752E+2,-3.4386E+2,-3.4630E+2,-3.5179E+2,-3.5850E+2,-3.5789E+2,-3.5728E+2,-3.4752E+2,-3.4630E+2,-3.4508E+2,-3.4386E+2,-3.4447E+2,-3.4203E+2,-3.4264E+2,-3.5118E+2,-3.3959E+2,-3.3654E+2,-3.4325E+2,-3.4325E+2,-3.4508E+2,-3.4630E+2,-3.4874E+2,-3.4813E+2,-3.4752E+2,-3.4691E+2,-3.4447E+2,-3.4508E+2,-3.5240E+2,-3.5728E+2,-3.6094E+2,-3.5667E+2,-3.5728E+2,-3.4935E+2,-3.5423E+2,-3.6094E+2,-3.7559E+2,
-3.4386E+2,-3.4508E+2,-3.4935E+2,-3.5545E+2,-3.4935E+2,-3.5484E+2,-3.6033E+2,-3.5728E+2,-3.5240E+2,-3.5240E+2,-3.5301E+2,-3.5911E+2,-3.6583E+2,-3.6155E+2,-3.5850E+2,-3.5545E+2,-3.5850E+2,-3.5423E+2,-3.4691E+2,-3.4813E+2,-3.4264E+2,-3.4325E+2,-3.5179E+2,-3.5850E+2,-3.5850E+2,-3.4996E+2,-3.4264E+2,-3.4691E+2,-3.4325E+2,-3.4569E+2,-3.4325E+2,-3.3837E+2,-3.4264E+2,-3.4142E+2,-3.3837E+2,-3.4325E+2,-3.3837E+2,-3.4020E+2,-3.3776E+2,-3.4691E+2,-3.4630E+2,-3.4203E+2,-3.4447E+2,-3.4691E+2,-3.4752E+2,-3.4935E+2,-3.4752E+2,-3.4935E+2,-3.5667E+2,-3.6094E+2,-3.7193E+2,-3.7071E+2,-3.7132E+2,-3.8047E+2,-3.6949E+2,-3.6461E+2,-3.4752E+2,-3.4935E+2,-3.4386E+2,-3.4386E+2,-3.4325E+2,-3.4142E+2,-3.4081E+2,-3.4569E+2,-3.4325E+2,-3.3837E+2,-3.4447E+2,-3.3959E+2,-3.4020E+2,-3.4325E+2,-3.4386E+2,-3.4386E+2,-3.4874E+2,-3.4020E+2,-3.4142E+2,-3.3898E+2,-3.4142E+2,-3.4264E+2,-3.4386E+2,-3.4508E+2,-3.4508E+2,-3.4142E+2,-3.4630E+2,-3.3837E+2,-3.3837E+2,-3.5179E+2,-3.4996E+2,-3.4630E+2,-3.4508E+2,-3.3898E+2,-3.3837E+2,-3.4264E+2,-3.4874E+2,-3.4447E+2,-3.4752E+2,-3.5301E+2,-3.4996E+2,-3.5423E+2,-3.4752E+2,-3.4020E+2,-3.4386E+2,-3.3715E+2,-3.4386E+2,-3.4203E+2,-3.3776E+2,-3.4874E+2,-3.4630E+2,-3.4386E+2,-3.4142E+2,-3.4081E+2,-3.4630E+2,-3.4691E+2,-3.4813E+2,-3.4996E+2,-3.5423E+2,-3.4630E+2,-3.4264E+2,-3.4935E+2,-3.4630E+2,-3.4630E+2,-3.5240E+2,-3.4813E+2,-3.5057E+2,-3.5118E+2,-3.4752E+2,-3.5850E+2,-3.5728E+2,-3.5423E+2,
-3.5057E+2,-3.4630E+2,-3.4508E+2,-3.4691E+2,-3.5118E+2,-3.4935E+2,-3.5667E+2,-3.5545E+2,-3.6033E+2,-3.5972E+2,-3.5972E+2,-3.5972E+2,-3.5667E+2,-3.5118E+2,-3.5911E+2,-3.5179E+2,-3.4996E+2,-3.5179E+2,-3.4508E+2,-3.4752E+2,-3.4813E+2,-3.4935E+2,-3.4630E+2,-3.4508E+2,-3.4142E+2,-3.4020E+2,-3.4203E+2,-3.4020E+2,-3.4630E+2,-3.4691E+2,-3.4203E+2,-3.3959E+2,-3.3715E+2,-3.3348E+2,-3.3837E+2,-3.3837E+2,-3.4020E+2,-3.4203E+2,-3.4752E+2,-3.4142E+2,-3.4020E+2,-3.4447E+2,-3.4325E+2,-3.4264E+2,-3.4447E+2,-3.4935E+2,-3.4874E+2,-3.5057E+2,-3.4813E+2,-3.5179E+2,-3.5850E+2,-3.6461E+2,-3.7376E+2,-3.7254E+2,-3.6888E+2,-3.6216E+2,-3.5301E+2,-3.5423E+2,-3.4874E+2,-3.5240E+2,-3.4813E+2,-3.4142E+2,-3.4325E+2,-3.3959E+2,-3.3226E+2,-3.4081E+2,-3.4020E+2,-3.3898E+2,-3.4081E+2,-3.3654E+2,-3.4325E+2,-3.4508E+2,-3.4752E+2,-3.4630E+2,-3.4569E+2,-3.3715E+2,-3.3654E+2,-3.4142E+2,-3.4020E+2,-3.4020E+2,-3.3654E+2,-3.4020E+2,-3.4325E+2,-3.4264E+2,-3.3837E+2,-3.3837E+2,-3.4264E+2,-3.3959E+2,-3.3959E+2,-3.4325E+2,-3.3837E+2,-3.3959E+2,-3.4386E+2,-3.3715E+2,-3.4386E+2,-3.4630E+2,-3.4508E+2,-3.4447E+2,-3.4142E+2,-3.4569E+2,-3.4447E+2,-3.4142E+2,-3.4508E+2,-3.4325E+2,-3.4691E+2,-3.5057E+2,-3.4325E+2,-3.4752E+2,-3.4508E+2,-3.4447E+2,-3.5118E+2,-3.5728E+2,-3.5484E+2,-3.4996E+2,-3.4691E+2,-3.4447E+2,-3.4020E+2,-3.4325E+2,-3.4447E+2,-3.5057E+2,-3.4325E+2,-3.4325E+2,-3.4203E+2,-3.3776E+2,-3.3470E+2,-3.3654E+2,-3.3470E+2,-3.3165E+2,
